Tornado ID,Date/Time,Latitude,Longitude,Nearest town,State,Comments,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
222,24/10/1959 2:30,-33.8834,151.2167,BONDI BEACH,NSW," TORNADO, 50' WIDE, MOVED 500 YDS IN 4 MINS, LIFTED BEACH UMBRELLAS UP TO 100'",,,,,,,,,,,
223,30/10/1959 2:50,-33.85,150.9334,SMITHFIELD,NSW," TORNADO, 200 YDS IN DIAMETER, LASTED 5 MINS, ONE HOME WRECKED 2 OTHERS UNROOFED, LARGE TREES SNAPPED/UPROOTED",,,,,,,,,,,
224,4/11/1959 3:30,-33.8834,151.2167,EASTWOOD/DURAL,NSW," TORNADO, CONSIDERABLE DAMAGE PATH 1 MILE LONG, 1 HOUSE UNROOFED, A BARN COLLAPSED",,,,,,,,,,,
225,29/11/1959 14:00,-33.6833,151.05,DURAL,NSW," TORNADO DAMAGE PATH 400 YARDS WIDE, UPROOTED 60' TREES, BUILDING DAMAGE",,,,,,,,,,,
226,18/12/1959 5:30,-33.8834,151.2167,SYDNEY,NSW," BUILDINGS UNROOFED/WRECKED, POWER LINES DOWN",,,,,,,,,,,
227,25/12/1959 14:00,-34.2667,150.6833,MT KEMBLA/CORDEAUX RIVER,NSW," 1 HOUSE UNROOFED, DEST. ANOTHER HOUSE & SEVERAL FARM BLDNGS,LIFTED TRUCK 2' OFF GRND, UPROOTED 00'S TREES",,,,,,,,,,,
228,23/09/1960 14:00,-34.3167,148.3,YOUNG,NSW," TORNADO, 3 MILES LONG x 1/2 MILE WIDE, HOUSES UNROOFED, SHEDS FLATTENED, SMALL TREES UPROOTED",,,,,,,,,,,
229,2/12/1960 14:00,-33.4,151.75,DUNGOG,NSW," 12 MI LONG x 300 YDS WI,2 HOUSES DEST/4 UNRFD,MANY OUTBLDNGS CARRIED AWAY,LIFT CAR OFF GRND,BENT STEEL POLES",,,,,,,,,,,
230,19/02/1961 2:00,-33.8834,151.2167,AUBURN,NSW," TORNADO, 300 YDS LONG & NARROW, BLDNGS UNROOFED, CHIMNEY & GARAGE DEST.,IRON ROOF SHEETS CARIED 1.5 MILES AWAY",,,,,,,,,,,
231,11/06/1961 14:00,-33.8834,151.2167,BALGOWLAH,NSW, TORNADO,,,,,,,,,,,
232,30/11/1961 8:30,-33.8834,151.2167,MASCOT,NSW," TORNADO, AIRCRAFT CRASHED, 15 DEAD",,,,,,,,,,,
233,4/02/1962 14:00,-33.6,150.75,RICHMOND,NSW," FUNNEL CLOUD SEEN, NO DAMAGE",,,,,,,,,,,
234,11/05/1962 14:00,-32.9334,151.7667,NEWCASTLE,NSW," TORNADO, DAMAGED 6 HOUSES, TORE THE COMPLETE SIDE FROM 1 HOUSE AND HURLED IT INTO AIR",,,,,,,,,,,
235,9/07/1962 2:55,-31.45,152.9167,PORT MACQUARIE,NSW," 2 TORNADOES, DAMAGE 2 MILES LONG x 100 YDS WIDE, 3 DEAD, 6000 POUNDS DAMAGE,2 STOREY BLDNG DEST.,30 HOMES DMGD",,,,,,,,,,,
236,7/11/1962 14:00,-28.8167,153.1667,LISMORE,NSW," TORNADO, 1 HAIL", MAN CARRIED 30 YDS THROUGH AIR AT GOLF COURSE," PART OF CLUB HOUSE ROOF TORN OFF""",,,,,,,,,
237,11/11/1962 14:00,-28.8667,153.05,WOODVIEW/CASINO,NSW," CRICKET BALL HAIL, DAMAGE PATH 5 MILES LONG x 220-440 YDS WIDE, HOUSES FLATTENED, TREES SNAPPED OFF",,,,,,,,,,,
238,3/01/1963 14:00,-28.8167,153.1667,NEWINGBAR (NEAR LISMORE),NSW," TORNADO, WIND EST., 4 HOMES DESTROYED",,,,,,,,,,,
239,4/01/1963 2:00,-30.6667,151,BRACKEN HILLS,NSW," TORNADO, DAMAGE 6 MILES LONG x 200 YDS WIDE, WOOLSHED & FENCING WRECKED, TREES UPROOTED",,,,,,,,,,,
240,22/08/1963 7:30,-35.3333,148.1833,GILMORE,NSW," TORNADO, WRECKED MOST OF TIMBER MILL, 8 CARS BADLY DAMAGED, LIFTED ROOFS, SCATTERED 100000 SUPER FT OF TIMBER",,,,,,,,,,,
241,28/08/1963 14:00,-33.8334,150.9834,MERRYLANDS,NSW," TORNADO, DAMAGED 40 HOUSES IN 1/4 MILE RADIUS, 12 FT BRICK WALL & HEAVY GATES KNOCKED OVER",,,,,,,,,,,
242,16/11/1963 5:00,-33.8834,151.2167,NARRABEEN,NSW," TORNADO, LASTED 15 MINS, UNROOFED HOUSES, OVERTURNED CARAVANS, 1 MILE LONG x 150 FT WIDE",,,,,,,,,,,
243,25/01/1964 14:00,-31.0333,152.8667,FREDERICKTON,NSW," TIME GIVEN AS AFTERNOON, 1/4 MILE WIDE, HOUSES UNROOFED, FENCES SMASHED, TREES FELLED, HAIL & TORRENTIAL RAIN",,,,,,,,,,,
244,22/04/1964 7:00,-33.6,150.75,RICHMOND,NSW, TORNADO,,,,,,,,,,,
245,9/06/1964 8:35,-33.8834,151.2167,CARLINGFORD,NSW, TORNADO,,,,,,,,,,,
246,21/06/1964 8:00,-34.8167,147.2,COOLAMON,NSW," 20,000 POUNDS DAMAGE, MANY HOUSES UNROOFED, SOME BUILDINGS DEMOLISHED, TREES UPROOTED- TOPS TWISTED OFF",,,,,,,,,,,
247,30/06/1964 14:00,-34.6333,148.0333,COOTAMUNDRA,NSW," TORNADO, 1/2 MILE WIDE,TWISTED WIND MILLS, FLATTENEED FENCES/DAMAGED BLDNGS,ROAR HEARD,TREES UPROOTED",,,,,,,,,,,
248,15/07/1964 14:00,-33.8834,151.2167,BEVERLY HILLS,NSW," TORNADO,ROOF BLOWN OFF LAUNDRY, TERRIFIC ROAR",,,,,,,,,,,
249,23/08/1964 14:00,-33.8834,151.2167,HOMEBUSH,NSW," TORNADO,5000 SQ. FT STEEL ROOFING LIFTED OFF,FORKLIFT IN FACTORY PUSHED OUT THRU DOOR",,,,,,,,,,,
250,23/08/1964 15:30,-31.0167,152.95,SMITHTOWN,NSW," DMGE 1.5 MI LONG x 25-50' WIDE,FARM SHEDS DEST.,3 HSES UNRFD 3 MORE DEST.,HSE PIVOTED 180 DEG,WIND EST",,,,,,,,,,,
251,1/01/1965 14:00,-33.7,150.8667,SCHOFIELDS,NSW," TORNADO, DESTROYED POULTRY SHED TORE OFF ROOF & RIPPED TIMBER FRAMEWORK APART",,,,,,,,,,,
252,13/05/1965 14:00,-32.9334,151.7667,NEWCASTLE,NSW," TORNADO, TORE ROOF OFF TIMBER/FIBRO HOUSE, BLEW DOWN OUTER WALLS",,,,,,,,,,,
253,2/11/1965 14:00,-33.35,151.5,THE ENTRANCE,NSW," TORNADO, 6 COTTAGES ON FORESHORE UNROOFED, TREES UPROOTED",,,,,,,,,,,
254,27/04/1966 5:00,-33.8834,151.2167,TAMARAMA/BRONTE,NSW," TORNADO, 2 MILE LONG x 30 YDS WIDE DAMAGE, MAJOR HOUSE DAMAGE",,,,,,,,,,,
255,20/09/1966 14:00,-35.5167,149.0667,THARWA/WILLIAMSDALE,NSW, TORNADO,,,,,,,,,,,
256,23/09/1966 3:30,-33.8834,151.2167,CANLEY VALE,NSW," TORNADO, LASTED 2 MINUTES, RIPPED IRON SHEETS AND TILES OFF ROOFS, 100 YDS DAMAGE",,,,,,,,,,,
257,26/11/1966 14:00,-32.9334,151.7667,NEWCASTLE,NSW," 1 HOUSE COLLAPSED,MANY OTHERS UNROOFED OR DAMAGED,TREES & A CAR TURNED OVER, 2 CARAVANS TURNED OVER",,,,,,,,,,,
258,27/11/1966 6:00,-33.8834,151.2167,SYDNEY,NSW," TORNADO, UNROOFED 1 HOUSE, DAMAGED ROOFS OF 30 OTHERS, SHOP WINDOW BURST OUTWARD INJURING PASSER-BY",,,,,,,,,,,
259,5/12/1966 5:00,-33.4333,151.4,ERINA/TERRIGAL,NSW," WIND EST.,DAMAGE 4 MILES LONG x 50 YDS WIDE, SERIOUS DAMAGE TO SEVERAL HOUSES, TREES UPROOTED, 2 HOUSES DEST",,,,,,,,,,,
260,31/12/1966 2:00,-31.45,152.9167,PORT MACQUARIE,NSW," TORNADO, DAMAGE 1.75 MILE LONG x UP TO 1 MILE WIDE, UNROOFED HOUSES % UPROOTED TREES, MICROBURST ??",,,,,,,,,,,
261,28/01/1967 8:00,-35.8167,145.5667,TOCUMWAL/FINLEY/COBRAM,NSW," TORNADO, WINDS EST., CRICKET BALL SIZE HAIL, DAMAGE",,,,,,,,,,,
262,14/12/1967 8:15,-33.8834,151.2167,MASCOT/MOSMAN,NSW, HAIL UP TO 2.5,300,000 DAMAGE," TORNADO AT MOSMAN""",,,,,,,,
263,7/02/1968 5:15,-33.3,151.2,MANGROVE MOUNTAIN,NSW," TORNADO, DAMAGE 2 MILES LONG x 600 YDS WIDE, 1 HOME DEMOLISHED",,,,,,,,,,,
264,21/11/1968 14:00,-33.8834,151.2167,SYDNEY,NSW, TORNADO,,,,,,,,,,,
265,15/04/1969 10:00,-33.8834,151.2167,WAHROONGA,NSW, TORNADO,,,,,,,,,,,
266,22/12/1969 4:00,-33.6833,151.05,DURAL,NSW, TORNADO,,,,,,,,,,,
267,1/01/1970 3:45,-32.4167,152.2,BULADELAH,NSW," TORNADO, 2800 ACRES AFFECTED, INCREDIBLE DAMAGE",,,,,,,,,,,
268,20/08/1971 17:00,-33.8834,151.2167,PADDINGTON,NSW," TORNADO,1.5-2 HAIL", FLOODS, $1.5 MILLION DAMAGE, PADDO PLUVIO 68 MM/1 HR 09-1000," OBS HILL 63MM 17-1800""",,,,,,,
269,25/12/1971 6:00,-33.6,150.75,RICHMOND,NSW," TORNADO CONSIDERED UNLIKELY, $3.5 MILLION ?",,,,,,,,,,,
270,15/02/1972 14:00,-33.6167,145.5333,LANGTREE,NSW, TORNADO 100 YARDS WIDE,,,,,,,,,,,
271,16/02/1972 5:45,-34.2167,146.05,NERICON/GRIFFITH,NSW, TORNADO,,,,,,,,,,,
272,17/02/1972 6:00,-34.5667,150.8167,OAK FLATS,NSW," TORNADO, $445100, DESTROYS HOMES UNROOFS 40 MORE, BOATS LIFTED OFF WATER",,,,,,,,,,,
273,19/02/1972 0:30,-33.4,149.1,SPRINGTERRACE,NSW, TORNADIC SQUALL,,,,,,,,,,,
274,2/03/1972 6:10,-35.5167,147.0333,HENTY,NSW," TORNADO, ONE THIRD OF HOUSES UNROOFED",,,,,,,,,,,
275,6/03/1972 17:00,-33.8834,151.2167,KINGSFORD/ROCKDALE,NSW, TORNADO,,,,,,,,,,,
276,6/11/1972 1:15,-30.75,151.4167,BTN URALLA/BENDEMEER (YALTA),NSW, TORNADO,,,,,,,,,,,
277,13/01/1973 14:00,-31.9667,141.45,BROKEN HILL,NSW, TORNADO PICKS UP CAR,,,,,,,,,,,
278,17/04/1973 5:30,-33.8834,151.2167,ELANORA HEIGHTS/NARRABEEN,NSW, LIKELY TORNADO,,,,,,,,,,,
279,1/05/1973 7:00,-33.0833,151.6333,SWANSEA,NSW, TORNADO,,,,,,,,,,,
280,27/06/1973 14:00,-28.8667,153.5667,BALLINA,NSW, TORNADO,,,,,,,,,,,
281,19/10/1973 14:00,-35.2,150.5667,CUDMIRRAH/SUSSEX INLET,NSW," POSSIBLE TORNADO, DAMAGE PATH UP TO 200 YARDS WIDE",,,,,,,,,,,
282,29/10/1973 9:30,-35.2,150.5667,CUDMIRRAH,NSW," TORNADO, DAMAGE PATH < 200 YDS WIDE, 7 HOMES UNROOFED, POWER LINES DOWN",,,,,,,,,,,
283,2/11/1973 3:30,-33.8834,151.2167,RYDE,NSW," TORNADO, $1 MILLION DAMAGE",,,,,,,,,,,
284,27/12/1974 14:00,-33.2667,151.5167,GOROKAN (NEAR WYONG),NSW," WIND EST 140 KM/H, 3 HOMES DEST/10 DAMG, IN A'NOON",,,,,,,,,,,
285,1/03/1975 23:30,-28.8,153.6,LENNOX HEAD,NSW, TORNADO,,,,,,,,,,,
286,2/12/1975 14:00,-35.6333,144.1333,BARHAM,NSW, TORNADO,,,,,,,,,,,
287,4/01/1978 21:45,-33.8834,151.2167,HURSTVILLE,NSW," TORNADO, DAMAGE BILL $20,000, ROOFING IRON RIPPED OFF HOUSE",,,,,,,,,,,
288,11/02/1978 4:30,-33.8834,151.2167,DRUMMOYNE/HUNTERS HILL,NSW," TORNADO, 1 ROOF LIFTED OFF HOUSE, MAX GUST 60 KT AT OBS. HILL",,,,,,,,,,,
289,31/01/1982 4:16,-32.1667,150.8834,ABERDEEN,NSW," TORNADO, CRICKET BALL HAIL, RAIN ~50-150 mm/h, WIND EST 30-45 M/S, 2KM WIDE DAMAGE, TRANSMN TOWERS DOWN",,,,,,,,,,,
290,15/03/1983 14:00,-32.25,148.6167,DUBBO,NSW," MINI CYCLONE, $1.47 MILLION",,,,,,,,,,,
291,5/09/1983 6:30,-30.7833,146.6,GLENARIFF,NSW," TORNADO, $250,000 DAMAGE, SHEARING SHED + 3 CAR GARAGE DEST., DAMAGE 30 KM LONG x 300 M WIDE",,,,,,,,,,,
292,7/09/1983 14:00,-28.1667,153.55,TWEED VALLEY/MCPHERSON RANGE,NSW," EVENING, TORNADO",,,,,,,,,,,
293,14/09/1983 14:00,-33.7,149.85,OBERON,NSW," TORNADO BADLY DAMAGED HOUSE, $30000 DAMAGE, UPROOTED TREES",,,,,,,,,,,
294,3/10/1983 5:00,-33.95,149.5333,BURRAGA,NSW," TORNADO, 6 CM HAIL, HOUSE BLOWN DOWN, CAR TRANSPORTED ACROSS RIVER",,,,,,,,,,,
295,19/10/1983 4:45,-34,151,"SW, S & FAR NW SUBURBS",NSW," MINI TORNADO WISEMANS FERRY,GUST 62 KT RICHMOND,TAREN PT HOUSE UNROOFED, MANY HOMES DAMAGED",,,,,,,,,,,
296,7/02/1984 7:00,-33.6833,150.8667,RIVERSTONE/SCHOFIELDS,NSW," ALSO WISEMAN'S FERRY, TORNADO, WIND GUSTS EST > 48 KNOTS, $500,000 DAMAGE",,,,,,,,,,,
297,7/11/1984 3:45,-33.2833,151.5833,NORAH HEAD,NSW," TORNADO.ROOF DAMAGE,TREES DOWN.BRICK WALLS BLOWN DOWN.100 M PATH.MOV FROM E TO W.",,,,,,,,,,,
298,7/11/1984 19:00,-33.2333,151.5667,LAKE MUNMORAH,NSW, 10'S OF $000'S DAMAGE,,,,,,,,,,,
299,7/11/1984 22:00,-33.8834,151.2167,MORTDALE,NSW, TORNADO,,,,,,,,,,,
300,10/09/1985 14:00,-31.45,152.9167,PORT MACQUARIE,NSW," TORNADO, $1 MILLION DAMAGE",,,,,,,,,,,
301,9/10/1985 2:30,-31.8333,149.7167,COOLAH,NSW, TORNADO,,,,,,,,,,,
302,16/10/1985 14:00,-32.9334,151.7667,WALLSEND (NEWCASTLE),NSW, TORNADO,,,,,,,,,,,
303,29/04/1986 14:00,-31.3167,152.8,TELEGRAPH POINT,NSW, TORNADO,,,,,,,,,,,
304,5/08/1986 6:30,-33.8,150.95,PENDLE HILL,NSW, TORNADO,,,,,,,,,,,
305,16/11/1986 14:00,-32.25,148.6167,DUBBO,NSW, TORNADO,,,,,,,,,,,
306,18/11/1986 0:00,-34.85,148.9167,BREADALBANE/YASS/GUNNING,NSW," TORNADO, TRANS. TOWERS COLLAPSE, 10KM LONG x 500 M WIDE DAMAGE, ROTARY PATTERNS",,,,,,,,,,,
307,20/11/1987 3:30,-31,150.9334,TAMWORTH/GUNNEDAH AREA,NSW," $40 MILLION CROP DAMAGE, TORNADO, HEAVY DAMAGE, SHEEP IN TREES, 1 DEAD",,,,,,,,,,,
308,20/11/1987 5:18,-29.8167,148.9,ROWENA,NSW," LASTED 2 TO 5 MINUTES, 2 'NORMAL STORMS AT 1500'",,,,,,,,,,,
309,1/12/1987 8:00,-30.9834,150.25,GUNNEDAH,NSW, CROP/TREE DAMAGE.KNOCKED OVER A STONE WALL.DAMAGED A WINDMILL. PHOTO TAKEN OF FUNNEL.,,,,,,,,,,,
310,30/12/1987 14:00,-29.05,151.1667,KOORANGA (WEST OF BONSHAW),NSW," FUNNEL SEEN, ROOF OFF SHED, FROM JILL TAYLOR (FCO'S INV WIFE)",,,,,,,,,,,
311,11/03/1988 5:15,-29.8167,148.9,ROWENA,NSW," PROBABLE TORNADO, HOUSE WRECKED, SHEARING SHED FLIPPED OVER, CAR WINDOWS BLOWN IN ?",,,,,,,,,,,
312,14/09/1988 16:48,-33.2667,151.5333,TOUKLEY,NSW," POSSIBLE TORNADO, MORE LIKELY WATERSPOUT",,,,,,,,,,,
313,23/10/1988 14:00,-33.8834,150.6667,PENRITH,NSW, WILLY WILLY LIFTS SECTION OFF ROOF,,,,,,,,,,,
314,3/12/1988 14:00,-35.5167,150.4,BAWLEY POINT (SOUTH OF UDA),NSW," TORNADO LASTED 2 MINUTES,4 HOMES DAMAGED 2 EXTENSIVELY,ROOF OFF 1 HOUSE > 200 M,DAMAGE BETWEEN $100-500,000",,,,,,,,,,,
315,10/12/1988 3:30,-34.8334,145.8333,COLEAMBALLY,NSW," PROBABLE TORNADO OR VERY STRONG ST. LINE WINDS FROM TS, TRANSMISSION TOWER FAILURES",,,,,,,,,,,
316,6/11/1989 6:45,-29.8,151.2833,ELSMORE (SE OF INVERELL),NSW," TORNADO (F3) DEST. 3 HOME, 12 OTHERS BEYOND REPAIR, TREE DAMAGE, WIND IS FROM ELSMORE (EST)",,,,,,,,,,,
317,6/11/1989 7:30,-29.8,151.2833,BEN LOMOND,NSW," TORNADO PATH 18 KM LONG AND UP TO 500 M WIDE, THIS TRACK 17 KM SE OF ELSMORE TRACK",,,,,,,,,,,
318,4/12/1989 16:00,-33.8834,151.2167,SYDNEY/GOSFORD/WOLLONGONG,NSW," TORNADO? UNROOFS HOUSES AT BATEAU BAY,VERY HEAVY RAIN/FF ALL,200MM/3 HRS RYDE,273MM/24HRS FRENCH'S FOREST",,,,,,,,,,,
319,7/12/1989 5:30,-30.3833,150.6167,BARRABA,NSW," LARGE TREES SNAPPED AND UPROOTED, DAMAGE TO PROPERTY. MOVED SW - NE, PATHLENGTH APPROX 2KM",,,,,,,,,,,
320,7/01/1990 7:30,-33.7,149.85,OBERON,NSW, TORNADO,,,,,,,,,,,
321,12/01/1990 14:00,-30.9334,150.65,SOMERTON (S OF TAMWORTH),NSW," BETWEEN LAKE TEPID/MANILLA.POSS TORN?ROTATING CLOUDS.3 FUNNELS,TOUCH GROUND,1 TO 2 MINS.",,,,,,,,,,,
322,13/01/1990 3:45,-35.2833,149.1333,CHISHOLM (20 KM S OF CAN.CITY,NSW," TORNADO DESTROYED CHURCH,DAMAGED 37 HOUSES,LOUD ROAR,ROTATING CLOUD CONTAINING DEBRIS BEING SUCKED UP INTO CLD",,,,,,,,,,,
323,6/02/1990 20:00,-32.7667,152.0667,ANNA BAY (NELSON BAY),NSW," WS EST.P'LINES DOWN,HOUSE DEMOLISHED,OTHER ROOF DAMAGE,OVERTURNED CARAVAN.",,,,,,,,,,,
324,10/02/1990 3:00,-31.55,149.3833,BINNAWAY (20KM N OF CBB),NSW, LASTED 10MINS. 10KM PATH. F3? TREES UP TO 2 FT ACROSS SNAPPED.,,,,,,,,,,,
325,21/12/1991 2:00,-33.3833,148.0167,10KMS S OF FORBES,NSW," TORNADO, CRITICAL INFORMATION NOT KNOWN.",,,,,,,,,,,
326,6/02/1992 9:30,-31.2667,149.2833,15 KM N OF COONABARABRAN,NSW, HOUSE DEMOLISHED. SOUNDED LIKE A TRUCK.,,,,,,,,,,,
327,8/08/1992 7:00,-30.7667,151.1167,LONGFORD/DULVAY,NSW, 150 TREES UPROOTED. OTHER PROPERTY DAMAGE. F0 TO F1 INTENSITY EST. BY SIMON LITTLEJOHNS.,,,,,,,,,,,
328,28/10/1992 2:20,-30.2167,151.6667,BALDBLAIR (12K E OF GUYRA),NSW, NO DAMAGE REPORTED,,,,,,,,,,,
329,2/11/1992 6:40,-31.1833,150.9167,TIMBUMBURI,NSW, NO DAMAGE REPORTED.,,,,,,,,,,,
330,5/12/1992 6:55,-35.2833,149.2167,CANBERRA,NSW," FUNNEL CLOUD NOT TOUCHING THE GROUND. LASTED 5 MINS, EXTENDED ABOUT 1/3 TO 1/2 WAY TO GROUND.",,,,,,,,,,,
331,7/12/1992 4:30,-32.3333,148.75,WONGARBON (15K E DUBBO),NSW, DARK BLUE TO BLACK THIN FUNNEL NOT TOUCHING GROUND,,,,,,,,,,,
332,7/12/1992 6:00,-31.8167,149.1167,MENDOORAN (GONOO STATE FOREST,NSW, WHITE TO DUSTY GREY FUNNEL DID NOT TOUCH GROUND.,,,,,,,,,,,
333,13/01/1993 7:05,-30.9834,150.8834,MOORE CREEK NNW OF TAMWORTH,NSW," ROTAT CLOCKWISE. 40 - 50 FT WIDE,HEADED NE. CAR BLOWN OFF ROAD,HAYSHED DESTROYED,CHIMNEY OFF.",,,,,,,,,,,
334,18/10/1993 7:00,-31.5333,150.8333,WALLABADAH,NSW," SHEDS DEMOLISHED, MACHINERY OVERTURNED. TRACK 200 TO 300 M WIDE AND A NUMBER OF KMS TO E IN LENGTH",,,,,,,,,,,
335,18/10/1993 8:00,-30.9834,151.5833,WALCHA,NSW, HOUSE DESTROYED,,,,,,,,,,,
336,20/11/1993 10:20,-29.5833,153.3333,TUCABIA,NSW,"Event lasted 20 minutes. 8 Homes destroyed, 35 serious roof damage, 100 others damaged, 2 people injured. Estrimated damage $1 million. Horse was pierced to death by flying tree post. LASTED 20 MINS,8 HOMES DESTROYED, 35 HAD SERIOUS ROOF DAMAGE, 100 OTHERS DAMAGED. 2 PEOPLE INJURED. $1MILL DAM",,,,,,,,,,,
337,3/01/1994 9:10,-32.2667,150.6333,WYBONG,NSW," LIKE A TORNADO"" SHOCKING NOISE", ROOF OFF HAYSHED, TREES SNAPPED," 1FT WIDE CEMENT PIPE ROLLED 12 FT""",,,,,,,,
338,26/10/1994 10:00,-31.883,141.992,Broken Hill,NSW,"Limbs screwed off trees, express train sound. Tornado at Topar (E of Broken Hill) and possibly at Eldee (NW of Broken Hill) damaged trees and a garden shed.",,,,,,,,,,,
339,27/10/1994 6:00,-35.35,146.32,Urana,NSW,"Information passed on from Mike Bergen who spoke to the man who witnessed the funnel cloud while travelling on a bus to Wagga. The cell was about 15-20 km south of the coach. The cell was large, solitary and funnel cloud was distinct. The tornado was not observed to have touched-down"". Tornado seen from bus by ex met observer on route to Wagga""",,,,,,,,,,,
340,20/11/1994 6:30,-33.8683,151.2167,CHATSWOOD,NSW,"VERY NARROW AND TALL, FAIRLY STRAIGHT FROM GROUND TO CLOUD LEVEL. OBSERVED HALFWAY BETWEEN MACQUARIE CENTRE AND BLUE MTS.  NO DAMAGE OBSERVED. ON SYDNEY HARBOUR AROUND SAME TIME TWO WATERSPOUTS WERE OBSERVED NEAT ROSE BAY. Severe thunderstorms caused  $20 million damage in Sydney metro area.  3 cm hail and damaging winds were reported. A possible tornado sighting between Kellyville and Chatswood, and waterspouts were observed on Sydney Harbour.",,,,,,,,,,,
341,25/11/1994 4:30,-33.17,147.28,CONDOBOLIN,NSW,"400 to 500 kg tree completely stripped and thrown 150 m. Sheds completely demolished, cars and a bus pushed off the road, the bus was rolled over. A sheep was thrown 1 km. Wild-life killed. A 2 ton cattle feeder was thrown 300 yards uphill.  The funnel cloud was black in colour. Tornado reported at 0430 UTC on 25/11/94 10 to 15 km east of Condobolin.",,,,,,,,,,,
342,28/01/1995 5:30,-31.68,145.48,Cobar,NSW, Cobar hit with tornado and large hail.,,,,,,,,,,,
343,28/01/1995 9:00,-35.32,149.12,Canberra,NSW,"O'Brien calls it a 'willy willy'. Steve Malley from Canberra Met Office obseved the tornado also. O'Brien writes ""a band of uintense but brief rain and wind squalls crossed the region...at about 2145 [LT] rain and strong gusty E to SE developed to 60 km/hr. By 2000 [LT] the wind veered rapidly through 180 degrees with equally strong W/NW winds."" Tornado in Canberra 28th January 1995",,,,,,,,,,,
344,16/04/1995 9:50,-36.91,149.9,MERIMBULA,NSW, 4.2 cm hail near Kangaloon at 0545 utc on 15/12/95.,,,,,,,,,,,
345,20/11/1995 1:50,-29.62,149.38,MOREE,NSW,No damage reported. Tornado sighting about 20 km east of Moree at 0150 UTC 0n 20/11/95.  No damage reported.,,,,,,,,,,,
346,30/11/1995 6:00,-35.67,147.87,5 km south of ROSEWOOD,NSW,"TRACTORS TURNED UPSIDE DOWN, ROOFS OFF SHEDS AND HOMES. Wind gusts and 4.2 cm hail at Coolamon. A tornado and 4.2 cm hail 5 km south of Rosewood at around 0500 UTC on 30/11/95.",,,,,,,,,,,
347,29/09/1996 3:30,-31.72,148.67,Gilgandra,NSW," Tornado at Bearbung near Gilgandra at 0330UTC on 29/9/96. Destroyed trees and fences, moved cars 200m, moved a full silo off foundations, unroofed a house.",,,,,,,,,,,
348,29/09/1996 3:30,-32.12,149.03,ELONG ELONG,NSW,"Ironbark trees 600mm dia broken and pulled out of ground, destroyed a house and several sheds. Extensive damage to fences, moved a 4 tonne truck several lengths. Loud roaring noise heard as well as a deep humming sound. Tornado with 4 cm hail at Elong Elong at 0330 UTC on 29/9/1996. Tornado also reported from Bearbung near Gilgandra and 4 cm hail was reported from Eumungerie.",,,,,,,,,,,
349,29/09/1996 6:00,-31.5,148.9,BUNDELLA,NSW,Woolshed and other buildings damaged. Trees felled. Tornado at Bundella at 0600 UTC on 29/9/1996.,,,,,,,,,,,
350,30/06/1998 18:00,-32.75,152.17,FINGAL BAY,NSW,"39 caravans overturned or damaged at local caravan park (6 destroyed), 26 units damaged in retirement village, 11 homes suffered roof damage. Tornado (F1) with gusts to 65 kt reported from Fingal Bay at 1800 UTC on  30/6/1998.",,,,,,,,,,,
351,27/07/1998 9:30,-31.75,150.7,Willow Tree,NSW,One large 4wd rolled over another car ended up ontop of another. A weatherboard house was severely damaged. A baby was sucked out of the house but fortunately was uninjured. Tornado ranked F2 reported from Swinging Ridges Rd (12 km SW of Willow Tree) at 0930 UTC on 27/7/1998.,,,,,,,,,,,
352,3/11/2000 5:00,-33.49,150.56,GREYSTANES,NSW,3 tornado tracks were observed during damage survey. A tornadic thunderstorm moved through the Sydney Metropolitan Area over the afternoon/early evening of 3/11/2000. Around 300 jobs were attended to by SES,,,,,,,,,,,
353,5/11/2000 5:40,-28.55,153.29,NIMBIN,NSW,"Several homes lost roofs, whole (large) trees uprooted and other very localised damage reported. Tornado as well as 6cm hail reported from Uki (E side of Mt Warning) at 0625 UTC on 5/11/2000. Another tornado earlier at Nimbin at 0540 UTC on 5/11/2000.",,,,,,,,,,,
354,5/11/2000 6:25,-28.4,153.3,UKI,NSW,"40 foot palms thrown, goods blown out of house. Accompanied by shriek, 4-6cm hail and toad fall. Narrow swathe. Tornado as well as 6cm hail reported from Uki (E side of Mt Warning) at 0625 UTC on 5/11/2000. Another tornado earlier at Nimbin at 0540 UTC on 5/11/2000.",,,,,,,,,,,
355,18/11/2001 2:35,-33.61,151.32,CAREEL BAY,NSW,Time uncertain - inferred from radar. Tornado (F0) at Careel Bay (near Avalon) at about 0235UTC on 18/11/2001.,,,,,,,,,,,
356,18/11/2001 5:00,-33.97,150.8,Leppington,NSW, Tornado lifted garden shed at Leppington (Sydney) at 0500UTC on 18/11/2001.,,,,,,,,,,,
357,18/11/2001 5:15,-34.05,151.15,Cronulla,NSW, Tornado overturned moored yachts at Cronulla at 0515UTC on 18/11/2001.,,,,,,,,,,,
358,2/02/2002 9:15,-29.47,149.84,Moree,NSW, Tornado seen by spotter just west of Moree at 0915UTC on 02/02/2002.,,,,,,,,,,,
